INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182031405,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,802,,4/26/2018 23:37,2018,4,Thursday,23,Part Two,BRIGHTON AVE,42.35315862,-71.13289373,"(42.35315862, -71.13289373)"
I182031404,3301,Verbal Disputes,VERBAL DISPUTE,C11,334,,4/26/2018 22:49,2018,4,Thursday,22,Part Three,BOWDOIN ST,42.30915823,-71.06402751,"(42.30915823, -71.06402751)"
I182031402,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,397,,4/26/2018 22:52,2018,4,Thursday,22,Part Three,TALBOT AVE,42.28906502,-71.06703817,"(42.28906502, -71.06703817)"
I182031401,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,620,,4/26/2018 22:47,2018,4,Thursday,22,Part Three,HAVILAND ST,42.3462714,-71.08872599,"(42.34627140, -71.08872599)"
I182031400,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,935,,4/26/2018 22:26,2018,4,Thursday,22,Part Three,DORCHESTER AVE,42.27273548,-71.06792411,"(42.27273548, -71.06792411)"
I182031399,3115,Investigate Person,INVESTIGATE PERSON,, ,,4/26/2018 22:23,2018,4,Thursday,22,Part Three,,42.36096009,-71.06127336,"(42.36096009, -71.06127336)"
I182031398,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,358,,4/26/2018 22:13,2018,4,Thursday,22,Part One,CLAYBOURNE ST,42.29653192,-71.07125916,"(42.29653192, -71.07125916)"
I182031397,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,794,,4/26/2018 22:35,2018,4,Thursday,22,Part Three,BRIGHTON AVE,42.35301119,-71.13261451,"(42.35301119, -71.13261451)"
I182031396,801,Simple Assault,ASSAULT - SIMPLE,C6,206,,4/26/2018 22:11,2018,4,Thursday,22,Part Two,SEAPORT BLVD,42.35325379,-71.0487241,"(42.35325379, -71.04872410)"
I182031396,2403,Disorderly Conduct,DISTURBING THE PEACE,C6,206,,4/26/2018 22:11,2018,4,Thursday,22,Part Two,SEAPORT BLVD,42.35325379,-71.0487241,"(42.35325379, -71.04872410)"
I182031394,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E5,692,,4/26/2018 22:09,2018,4,Thursday,22,Part Two,GREATON RD,42.29224995,-71.15272034,"(42.29224995, -71.15272034)"
I182031393,3821,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,D4,272,,4/26/2018 20:00,2018,4,Thursday,20,Part Three,WASHINGTON ST,42.33383935,-71.08029038,"(42.33383935, -71.08029038)"
I182031392,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,, ,,4/26/2018 21:43,2018,4,Thursday,21,Part Two,SOUTH POINT,-1,-1,"(-1.00000000, -1.00000000)"
I182031391,3114,Investigate Property,INVESTIGATE PROPERTY,B3,428,,4/26/2018 21:39,2018,4,Thursday,21,Part Three,BLUE HILL AVE,42.28374569,-71.09153583,"(42.28374569, -71.09153583)"
I182031389,3115,Investigate Person,INVESTIGATE PERSON,E13,637,,4/26/2018 20:54,2018,4,Thursday,20,Part Three,ADELAIDE ST,42.31728955,-71.11001555,"(42.31728955, -71.11001555)"
I182031388,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,150,,4/26/2018 19:26,2018,4,Thursday,19,Part Three,CHANDLER ST,42.34615178,-71.07404347,"(42.34615178, -71.07404347)"
I182031387,2647,Other,THREATS TO DO BODILY HARM,C11,337,,4/26/2018 18:51,2018,4,Thursday,18,Part Two,PURITAN AVE,42.30736306,-71.07165237,"(42.30736306, -71.07165237)"
I182031386,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,345,,4/26/2018 20:49,2018,4,Thursday,20,Part Three,ARCADIA ST,42.30160734,-71.06213644,"(42.30160734, -71.06213644)"
I182031385,3114,Investigate Property,INVESTIGATE PROPERTY,D14,786,,4/26/2018 20:53,2018,4,Thursday,20,Part Three,MOUNT HOOD RD,42.34193933,-71.14324904,"(42.34193933, -71.14324904)"
I182031384,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,, ,,4/26/2018 20:10,2018,4,Thursday,20,Part Three,,42.28770115,-71.10671292,"(42.28770115, -71.10671292)"
I182031383,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,184,,4/26/2018 19:34,2018,4,Thursday,19,Part Three,HUMPHREYS PL,42.31922045,-71.06783906,"(42.31922045, -71.06783906)"
I182031382,619,Larceny,LARCENY ALL OTHERS,B3,453,,4/26/2018 21:55,2018,4,Thursday,21,Part One,ALGONQUIN ST,42.29779501,-71.07384157,"(42.29779501, -71.07384157)"
I182031379,3115,Investigate Person,INVESTIGATE PERSON,D4,149,,4/23/2018 7:50,2018,4,Monday,7,Part Three,COLUMBUS AVE,42.34657497,-71.0743865,"(42.34657497, -71.07438650)"
I182031378,3410,Towed,TOWED MOTOR VEHICLE,C11,254,,4/26/2018 19:46,2018,4,Thursday,19,Part Three,MARYLAND ST,42.31165709,-71.05531787,"(42.31165709, -71.05531787)"
I182031376,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,100,,4/26/2018 21:09,2018,4,Thursday,21,Part Three,FRANKLIN ST,42.35669329,-71.05374582,"(42.35669329, -71.05374582)"
I182031375,3114,Investigate Property,INVESTIGATE PROPERTY,E5,682,,4/26/2018 21:12,2018,4,Thursday,21,Part Three,NEWBURG ST,42.28548467,-71.13894626,"(42.28548467, -71.13894626)"
I182031374,3201,Property Lost,PROPERTY - LOST,B2,307,,4/26/2018 21:25,2018,4,Thursday,21,Part Three,COBDEN ST,42.31741922,-71.09567995,"(42.31741922, -71.09567995)"
I182031373,2610,Other,TRESPASSING,E18,496,,4/26/2018 21:23,2018,4,Thursday,21,Part Two,HYDE PARK AVE,42.26701085,-71.12096171,"(42.26701085, -71.12096171)"
I182031371,3207,Property Found,PROPERTY - FOUND,B2,330,,4/26/2018 20:45,2018,4,Thursday,20,Part Three,BLUE HILL AVE,42.3043395,-71.08477887,"(42.30433950, -71.08477887)"
I182031369,724,Auto Theft,AUTO THEFT,B2,288,,4/26/2018 21:00,2018,4,Thursday,21,Part One,WASHINGTON ST,42.32925905,-71.08482402,"(42.32925905, -71.08482402)"
I182031369,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,288,,4/26/2018 21:00,2018,4,Thursday,21,Other,WASHINGTON ST,42.32925905,-71.08482402,"(42.32925905, -71.08482402)"
I182031368,3301,Verbal Disputes,VERBAL DISPUTE,C11,242,,4/26/2018 19:26,2018,4,Thursday,19,Part Three,ANNAPOLIS ST,42.31731905,-71.06150882,"(42.31731905, -71.06150882)"
I182031367,3201,Property Lost,PROPERTY - LOST,A7,824,,4/26/2018 20:35,2018,4,Thursday,20,Part Three,BROOKS ST,42.38051227,-71.03610466,"(42.38051227, -71.03610466)"
I182031366,3125,Warrant Arrests,WARRANT ARREST,E13,609,,4/26/2018 20:13,2018,4,Thursday,20,Part Three,S HUNTINGTON AVE,42.32235287,-71.11218992,"(42.32235287, -71.11218992)"
I182031365,2647,Other,THREATS TO DO BODILY HARM,C11,356,,4/26/2018 20:44,2018,4,Thursday,20,Part Two,CHARLES ST,42.30033703,-71.06267619,"(42.30033703, -71.06267619)"
I182031364,2629,Harassment,HARASSMENT,B2,325,,4/26/2018 20:41,2018,4,Thursday,20,Part Two,BALFOUR ST,42.31466062,-71.07623072,"(42.31466062, -71.07623072)"
I182031363,613,Larceny,LARCENY SHOPLIFTING,C11,365,,4/26/2018 20:18,2018,4,Thursday,20,Part One,DORCHESTER AVE,42.2908347,-71.06288798,"(42.29083470, -71.06288798)"
I182031362,3115,Investigate Person,INVESTIGATE PERSON,A1,86,,4/3/2018 18:20,2018,4,Tuesday,18,Part Three,COOPER ST,42.36441366,-71.05753981,"(42.36441366, -71.05753981)"
I182031361,619,Larceny,LARCENY ALL OTHERS,C11,362,,4/26/2018 18:40,2018,4,Thursday,18,Part One,LYNDHURST ST,42.29290563,-71.06955795,"(42.29290563, -71.06955795)"
I182031360,3208,Property Lost,PROPERTY - MISSING,D4,144,,4/11/2018 12:03,2018,4,Wednesday,12,Part Three,SAINT GERMAIN ST,42.34571916,-71.08562464,"(42.34571916, -71.08562464)"
I182031358,617,Larceny,LARCENY THEFT FROM BUILDING,D14,810,,4/25/2018 10:00,2018,4,Wednesday,10,Part One,ATHOL ST,42.36107276,-71.1343124,"(42.36107276, -71.13431240)"
I182031357,2629,Harassment,HARASSMENT,B2,291,,4/26/2018 20:05,2018,4,Thursday,20,Part Two,JOHN ELIOT SQ,42.33001318,-71.09117863,"(42.33001318, -71.09117863)"
I182031356,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,940,,4/26/2018 19:24,2018,4,Thursday,19,Part Two,GARFIELD AVE,42.24361883,-71.11989255,"(42.24361883, -71.11989255)"
I182031352,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,427,,4/26/2018 16:45,2018,4,Thursday,16,Part Two,BLUE HILL AVE,42.27891807,-71.0931412,"(42.27891807, -71.09314120)"
I182031351,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,495,,4/26/2018 10:10,2018,4,Thursday,10,Part Three,PARK ST,42.26321513,-71.12036295,"(42.26321513, -71.12036295)"
I182031349,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,397,,4/26/2018 19:01,2018,4,Thursday,19,Part Three,CENTRE ST,42.29012122,-71.07080009,"(42.29012122, -71.07080009)"
I182031348,3301,Verbal Disputes,VERBAL DISPUTE,A7,12,,4/26/2018 18:30,2018,4,Thursday,18,Part Three,SARATOGA ST,42.3850465,-71.01374142,"(42.38504650, -71.01374142)"
I182031346,3301,Verbal Disputes,VERBAL DISPUTE,B2,319,,4/26/2018 18:29,2018,4,Thursday,18,Part Three,SONOMA ST,42.30845311,-71.08718664,"(42.30845311, -71.08718664)"
I182031345,3114,Investigate Property,INVESTIGATE PROPERTY,D14,754,,4/20/2018 17:30,2018,4,Friday,17,Part Three,TREMONT ST,42.35018847,-71.16949927,"(42.35018847, -71.16949927)"
I182031344,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,327,,4/26/2018 17:38,2018,4,Thursday,17,Part Three,HOWARD AVE,42.31685456,-71.07457617,"(42.31685456, -71.07457617)"
I182031343,2629,Harassment,HARASSMENT,B2,316,,4/26/2018 19:09,2018,4,Thursday,19,Part Two,WALNUT AVE,42.314744,-71.09376484,"(42.31474400, -71.09376484)"
I182031342,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,, ,,4/26/2018 18:33,2018,4,Thursday,18,Part Three,,42.30604691,-71.09506836,"(42.30604691, -71.09506836)"
I182031341,619,Larceny,LARCENY ALL OTHERS,B2,183,,4/26/2018 17:45,2018,4,Thursday,17,Part One,DUDLEY ST,42.32046979,-71.0716195,"(42.32046979, -71.07161950)"
I182031341,1001,Counterfeiting,FORGERY / COUNTERFEITING,B2,183,,4/26/2018 17:45,2018,4,Thursday,17,Part Two,DUDLEY ST,42.32046979,-71.0716195,"(42.32046979, -71.07161950)"
I182031340,613,Larceny,LARCENY SHOPLIFTING,D4,143,,4/26/2018 16:00,2018,4,Thursday,16,Part One,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I182031339,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,427,,4/26/2018 16:51,2018,4,Thursday,16,Part Three,NORFOLK ST,42.27818669,-71.09047287,"(42.27818669, -71.09047287)"
I182031338,2610,Other,TRESPASSING,D4,619,,4/26/2018 18:15,2018,4,Thursday,18,Part Two,SAINT STEPHEN ST,42.34231311,-71.0869637,"(42.34231311, -71.08696370)"
I182031337,3115,Investigate Person,INVESTIGATE PERSON,B2,313,,4/26/2018 17:17,2018,4,Thursday,17,Part Three,WYOMING ST,42.31508518,-71.08508813,"(42.31508518, -71.08508813)"
I182031336,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,C6,186,,4/26/2018 18:39,2018,4,Thursday,18,Part Two,MASSACHUSETTS AVE,42.32198656,-71.06280666,"(42.32198656, -71.06280666)"
I182031335,301,Robbery,ROBBERY - STREET,C6,179,,4/26/2018 12:50,2018,4,Thursday,12,Part One,GERARD ST,42.3322228,-71.07167184,"(42.33222280, -71.07167184)"
I182031335,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,179,,4/26/2018 12:50,2018,4,Thursday,12,Part One,GERARD ST,42.3322228,-71.07167184,"(42.33222280, -71.07167184)"
I182031333,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,639,,4/26/2018 18:29,2018,4,Thursday,18,Part One,CHESTNUT AVE,42.31290884,-71.10986001,"(42.31290884, -71.10986001)"
I182031332,3115,Investigate Person,INVESTIGATE PERSON,E5,821,,4/26/2018 17:37,2018,4,Thursday,17,Part Three,SCHILLER RD,42.25678418,-71.16022843,"(42.25678418, -71.16022843)"
I182031330,3207,Property Found,PROPERTY - FOUND,D4,167,,4/26/2018 16:15,2018,4,Thursday,16,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)"
I182031329,3201,Property Lost,PROPERTY - LOST,E13,656,,4/15/2018 10:00,2018,4,Sunday,10,Part Three,DAVID RD,42.3061953,-71.1282938,"(42.30619530, -71.12829380)"
I182031328,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B3,428,,4/26/2018 18:10,2018,4,Thursday,18,Part Two,BLUE HILL AVE,42.28238927,-71.09194475,"(42.28238927, -71.09194475)"
I182031328,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B3,428,,4/26/2018 18:10,2018,4,Thursday,18,Part Three,BLUE HILL AVE,42.28238927,-71.09194475,"(42.28238927, -71.09194475)"
I182031327,2405,Disorderly Conduct,DISORDERLY CONDUCT,E5,822,,4/26/2018 17:34,2018,4,Thursday,17,Part Two,GEORGETOWNE DR,42.25943465,-71.14798064,"(42.25943465, -71.14798064)"
I182031325,617,Larceny,LARCENY THEFT FROM BUILDING,E13,509,,4/26/2018 17:43,2018,4,Thursday,17,Part One,HYDE PARK AVE,42.26701085,-71.12096171,"(42.26701085, -71.12096171)"
I182031324,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,406,,4/26/2018 8:00,2018,4,Thursday,8,Part One,MEADOWBANK AVE,42.26968559,-71.0834548,"(42.26968559, -71.08345480)"
I182031323,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B3,438,,4/26/2018 17:28,2018,4,Thursday,17,Part Three,SOUTHERN AVE,42.29000873,-71.07580876,"(42.29000873, -71.07580876)"
I182031322,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B2,614,,4/26/2018 12:05,2018,4,Thursday,12,Part Three,BROOKLINE AVE,42.34145645,-71.1045947,"(42.34145645, -71.10459470)"
I182031321,3115,Investigate Person,INVESTIGATE PERSON,A1,85,,4/26/2018 16:07,2018,4,Thursday,16,Part Three,N MARGIN ST,42.36490476,-71.05671873,"(42.36490476, -71.05671873)"
I182031318,423,Aggravated Assault,ASSAULT - AGGRAVATED,C11,461,,4/26/2018 17:49,2018,4,Thursday,17,Part One,GRANT RD,42.30388306,-71.07505808,"(42.30388306, -71.07505808)"
I182031317,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B3,453,,4/26/2018 18:00,2018,4,Thursday,18,Part Two,GAYLORD ST,42.2983937,-71.07395875,"(42.29839370, -71.07395875)"
I182031316,724,Auto Theft,AUTO THEFT,B2,329,,4/26/2018 2:30,2018,4,Thursday,2,Part One,DEVON ST,42.3092779,-71.07868791,"(42.30927790, -71.07868791)"
I182031315,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",E13,652,,4/26/2018 17:35,2018,4,Thursday,17,Part Two,WASHINGTON ST,42.29941062,-71.11517471,"(42.29941062, -71.11517471)"
I182031315,2405,Disorderly Conduct,DISORDERLY CONDUCT,E13,652,,4/26/2018 17:35,2018,4,Thursday,17,Part Two,WASHINGTON ST,42.29941062,-71.11517471,"(42.29941062, -71.11517471)"
I182031314,724,Auto Theft,AUTO THEFT,C11,365,,4/22/2018 14:00,2018,4,Sunday,14,Part One,GLENROSE RD,42.29180977,-71.05944256,"(42.29180977, -71.05944256)"
I182031313,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,7,,4/26/2018 17:01,2018,4,Thursday,17,Part Three,BENNINGTON ST,42.386841,-71.006358,"(42.38684100, -71.00635800)"
I182031312,2610,Other,TRESPASSING,A1,125,,4/26/2018 16:10,2018,4,Thursday,16,Part Two,STUART ST,42.35064439,-71.06811584,"(42.35064439, -71.06811584)"
I182031311,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,B2, ,,4/26/2018 17:37,2018,4,Thursday,17,Part Two,,42.33119415,-71.07481518,"(42.33119415, -71.07481518)"
I182031311,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B2, ,,4/26/2018 17:37,2018,4,Thursday,17,Part Two,,42.33119415,-71.07481518,"(42.33119415, -71.07481518)"
I182031310,3301,Verbal Disputes,VERBAL DISPUTE,B2,330,,4/26/2018 16:42,2018,4,Thursday,16,Part Three,BLUE HILL AVE,42.3078214,-71.08354076,"(42.30782140, -71.08354076)"
I182031309,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,154,,4/22/2018 20:50,2018,4,Sunday,20,Part One,TREMONT ST,42.34072169,-71.07768509,"(42.34072169, -71.07768509)"
I182031309,423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,154,,4/22/2018 20:50,2018,4,Sunday,20,Part One,TREMONT ST,42.34072169,-71.07768509,"(42.34072169, -71.07768509)"
I182031308,3201,Property Lost,PROPERTY - LOST,B2,282,,4/26/2018 17:30,2018,4,Thursday,17,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I182031307,613,Larceny,LARCENY SHOPLIFTING,D4,168,,4/26/2018 17:04,2018,4,Thursday,17,Part One,WASHINGTON ST,42.33816387,-71.07461217,"(42.33816387, -71.07461217)"
I182031305,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,, ,,4/26/2018 17:17,2018,4,Thursday,17,Part Three,,42.38046025,-71.02436908,"(42.38046025, -71.02436908)"
I182031304,3115,Investigate Person,INVESTIGATE PERSON,C11,343,,4/26/2018 16:48,2018,4,Thursday,16,Part Three,HOLIDAY ST,42.30204532,-71.07071522,"(42.30204532, -71.07071522)"
I182031302,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,, ,,4/26/2018 17:00,2018,4,Thursday,17,Part Two,,42.34655554,-71.06910853,"(42.34655554, -71.06910853)"
I182031302,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,, ,,4/26/2018 17:00,2018,4,Thursday,17,Part Two,,42.34655554,-71.06910853,"(42.34655554, -71.06910853)"
I182031301,2647,Other,THREATS TO DO BODILY HARM,E18,480,,4/20/2018 18:00,2018,4,Friday,18,Part Two,BISMARCK ST,42.26983458,-71.10003437,"(42.26983458, -71.10003437)"
I182031300,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,445,,4/26/2018 11:27,2018,4,Thursday,11,Part Three,GREENWOOD ST,42.29716347,-71.07954018,"(42.29716347, -71.07954018)"
I182031299,2905,Violations,VAL - OPERATING WITHOUT LICENSE,E18,501,,4/26/2018 16:34,2018,4,Thursday,16,Part Two,CANTERBURY ST,42.27848426,-71.11807311,"(42.27848426, -71.11807311)"
I182031298,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C6,175,,4/26/2018 16:55,2018,4,Thursday,16,Part Two,SOUTHAMPTON ST,42.33233682,-71.07129642,"(42.33233682, -71.07129642)"
I182031297,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,B2,288,,4/26/2018 17:17,2018,4,Thursday,17,Part Two,WASHINGTON ST,42.32974821,-71.08454012,"(42.32974821, -71.08454012)"
I182031296,2647,Other,THREATS TO DO BODILY HARM,B3,444,,4/26/2018 16:22,2018,4,Thursday,16,Part Two,GLENWAY ST,42.29693391,-71.08066576,"(42.29693391, -71.08066576)"
I182031295,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,285,,4/26/2018 16:35,2018,4,Thursday,16,Part Two,SAINT CYPRIANS PL,42.33636145,-71.0867695,"(42.33636145, -71.08676950)"
I182031294,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,, ,,4/26/2018 16:22,2018,4,Thursday,16,Part Three,,42.33540515,-71.08757122,"(42.33540515, -71.08757122)"
I182031294,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,, ,,4/26/2018 16:22,2018,4,Thursday,16,Part Three,,42.33540515,-71.08757122,"(42.33540515, -71.08757122)"
I182031292,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,311,,4/26/2018 16:08,2018,4,Thursday,16,Part Three,MAYWOOD ST,42.31679542,-71.07964562,"(42.31679542, -71.07964562)"
I182031291,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,, ,,4/26/2018 16:50,2018,4,Thursday,16,Part Three,,42.34625454,-71.13561154,"(42.34625454, -71.13561154)"
I182031291,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,, ,,4/26/2018 16:50,2018,4,Thursday,16,Part Three,,42.34625454,-71.13561154,"(42.34625454, -71.13561154)"
I182031290,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,E5,704,,4/26/2018 16:57,2018,4,Thursday,16,Part Three,BELLEVUE ST,42.27938458,-71.15137232,"(42.27938458, -71.15137232)"
I182031290,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E5,704,,4/26/2018 16:57,2018,4,Thursday,16,Part Three,BELLEVUE ST,42.27938458,-71.15137232,"(42.27938458, -71.15137232)"
I182031289,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,645,,4/26/2018 16:24,2018,4,Thursday,16,Part Three,CENTRE ST,42.31193403,-71.1142909,"(42.31193403, -71.11429090)"
I182031288,3305,Assembly or Gathering Violations,DEMONSTRATIONS/RIOT,A1,77,,4/26/2018 16:00,2018,4,Thursday,16,Part Three,BULFINCH PL,42.36152577,-71.06133846,"(42.36152577, -71.06133846)"
I182031287,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,165,,4/26/2018 16:19,2018,4,Thursday,16,Part Three,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)"
I182031286,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,, ,,4/26/2018 15:30,2018,4,Thursday,15,Part One,,42.35017712,-71.14710855,"(42.35017712, -71.14710855)"
I182031286,2622,Other,KIDNAPPING/CUSTODIAL KIDNAPPING,, ,,4/26/2018 15:30,2018,4,Thursday,15,Part Two,,42.35017712,-71.14710855,"(42.35017712, -71.14710855)"
I182031286,3170,Other,INTIMIDATING WITNESS,, ,,4/26/2018 15:30,2018,4,Thursday,15,Part Three,,42.35017712,-71.14710855,"(42.35017712, -71.14710855)"
I182031285,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,320,,4/26/2018 16:45,2018,4,Thursday,16,Part Two,ELM HILL AVE,42.31130975,-71.0861002,"(42.31130975, -71.08610020)"
I182031285,801,Simple Assault,ASSAULT - SIMPLE,B2,320,,4/26/2018 16:45,2018,4,Thursday,16,Part Two,ELM HILL AVE,42.31130975,-71.0861002,"(42.31130975, -71.08610020)"
I182031284,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B2,280,,4/26/2018 16:42,2018,4,Thursday,16,Part Two,DUDLEY ST,42.32863172,-71.08309899,"(42.32863172, -71.08309899)"
I182031282,1402,Vandalism,VANDALISM,D14,784,,4/26/2018 16:25,2018,4,Thursday,16,Part Two,WARREN ST,42.34988575,-71.14522971,"(42.34988575, -71.14522971)"
I182031281,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,152,,4/26/2018 10:15,2018,4,Thursday,10,Part Two,WARREN AVE,42.34453911,-71.0735877,"(42.34453911, -71.07358770)"
I182031280,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,519,,4/26/2018 15:00,2018,4,Thursday,15,Part Three,CENTRAL AVE,42.25863113,-71.12088961,"(42.25863113, -71.12088961)"
I182031279,3114,Investigate Property,INVESTIGATE PROPERTY,D14,796,,4/25/2018 14:40,2018,4,Wednesday,14,Part Three,COMMONWEALTH AVE,42.35073962,-71.12938138,"(42.35073962, -71.12938138)"
I182031278,2647,Other,THREATS TO DO BODILY HARM,C11,345,,4/26/2018 15:38,2018,4,Thursday,15,Part Two,RIDGEWOOD ST,42.30209443,-71.06575183,"(42.30209443, -71.06575183)"
I182031277,3301,Verbal Disputes,VERBAL DISPUTE,E13,303,,4/26/2018 15:43,2018,4,Thursday,15,Part Three,COLUMBUS AVE,42.3189886,-71.0983998,"(42.31898860, -71.09839980)"
I182031276,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,273,,4/25/2018 23:10,2018,4,Wednesday,23,Part Three,CAMDEN ST,42.33744115,-71.08057671,"(42.33744115, -71.08057671)"
I182031275,724,Auto Theft,AUTO THEFT,, ,,4/26/2018 16:06,2018,4,Thursday,16,Part One,,42.2931188,-71.0508812,"(42.29311880, -71.05088120)"
I182031274,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,D4,131,,4/26/2018 15:00,2018,4,Thursday,15,Part One,BEACON ST,42.35364992,-71.07909399,"(42.35364992, -71.07909399)"
I182031273,613,Larceny,LARCENY SHOPLIFTING,D4,134,,4/26/2018 15:18,2018,4,Thursday,15,Part One,BOYLSTON ST,42.35095909,-71.0741278,"(42.35095909, -71.07412780)"
I182031272,2660,Other,OTHER OFFENSE,B2,325,,4/25/2018 7:30,2018,4,Wednesday,7,Part Two,DEWEY ST,42.31652381,-71.07528756,"(42.31652381, -71.07528756)"
I182031271,3201,Property Lost,PROPERTY - LOST,A1,71,,4/25/2018 14:00,2018,4,Wednesday,14,Part Three,BEACON ST,42.35740677,-71.06411874,"(42.35740677, -71.06411874)"
