INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I152061346,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,325,,7/24/2015 21:39,2015,7,Friday,21,Part Two,BALFOUR ST,42.31417502,-71.07639975,"(42.31417502, -71.07639975)"
I152061345,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,545,,7/24/2015 21:09,2015,7,Friday,21,Part Three,MYOPIA RD,42.26301818,-71.12709821,"(42.26301818, -71.12709821)"
I152061344,617,Larceny,LARCENY THEFT FROM BUILDING,D4,143,,7/24/2015 17:45,2015,7,Friday,17,Part One,EXETER ST,42.34909822,-71.07929618,"(42.34909822, -71.07929618)"
I152061343,3001,Medical Assistance,DEATH INVESTIGATION,E5,672,,7/24/2015 12:18,2015,7,Friday,12,Part Three,S FAIRVIEW ST,42.28781233,-71.1315472,"(42.28781233, -71.13154720)"
I152061342,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,323,,7/24/2015 20:10,2015,7,Friday,20,Part Three,QUINCY ST,42.316356,-71.08285,"(42.31635600, -71.08285000)"
I152061341,3115,Investigate Person,INVESTIGATE PERSON,A15,38,,7/24/2015 20:53,2015,7,Friday,20,Part Three,FIRST AVE,42.37749764,-71.05031219,"(42.37749764, -71.05031219)"
I152061338,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,437,,7/24/2015 20:06,2015,7,Friday,20,Part Three,NORFOLK ST,42.28809601,-71.07745125,"(42.28809601, -71.07745125)"
I152061337,1402,Vandalism,VANDALISM,C11,249,,7/19/2015 19:00,2015,7,Sunday,19,Part Two,TUTTLE ST,42.31351886,-71.053563,"(42.31351886, -71.05356300)"
I152061336,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,D4,129,,7/24/2015 21:14,2015,7,Friday,21,Part Three,BOYLSTON ST,42.35095909,-71.0741278,"(42.35095909, -71.07412780)"
I152061334,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,B3,422,,7/20/2015 9:45,2015,7,Monday,9,Part Three,RIVER ST,42.27133005,-71.08299865,"(42.27133005, -71.08299865)"
I152061333,3502,Missing Person Located,MISSING PERSON - LOCATED,A7,19,,7/22/2015 15:00,2015,7,Wednesday,15,Part Three,PRINCETON ST,42.37846079,-71.03345662,"(42.37846079, -71.03345662)"
I152061332,2405,Disorderly Conduct,DISORDERLY CONDUCT,C6,936,,7/24/2015 18:58,2015,7,Friday,18,Part Two,CROWLEY-ROGERS WAY,42.33941146,-71.05371462,"(42.33941146, -71.05371462)"
I152061331,617,Larceny,LARCENY THEFT FROM BUILDING,B3,442,,7/24/2015 17:33,2015,7,Friday,17,Part One,TALBOT AVE,42.29389648,-71.08451577,"(42.29389648, -71.08451577)"
I152061330,423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,272,,7/24/2015 18:00,2015,7,Friday,18,Part One,E LENOX ST,42.33504938,-71.07879668,"(42.33504938, -71.07879668)"
I152061329,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,794,,7/24/2015 18:04,2015,7,Friday,18,Part Three,COMMONWEALTH AVE,42.34906578,-71.13414695,"(42.34906578, -71.13414695)"
I152061328,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,296,,7/24/2015 21:11,2015,7,Friday,21,Part Two,COPELAND ST,42.3223837,-71.0804542,"(42.32238370, -71.08045420)"
I152061326,3301,Verbal Disputes,VERBAL DISPUTE,C11,360,,7/24/2015 20:28,2015,7,Friday,20,Part Three,CENTERVALE PARK,42.29632282,-71.06356881,"(42.29632282, -71.06356881)"
I152061325,617,Larceny,LARCENY THEFT FROM BUILDING,D14,784,,7/24/2015 17:30,2015,7,Friday,17,Part One,CAMBRIDGE ST,42.3499624,-71.14762531,"(42.34996240, -71.14762531)"
I152061324,3125,Warrant Arrests,WARRANT ARREST,B2,288,,7/24/2015 20:26,2015,7,Friday,20,Part Three,ROXBURY ST,42.3296087,-71.08462109,"(42.32960870, -71.08462109)"
I152061324,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,288,,7/24/2015 20:26,2015,7,Friday,20,Part Two,ROXBURY ST,42.3296087,-71.08462109,"(42.32960870, -71.08462109)"
I152061323,3501,Missing Person Reported,MISSING PERSON,E18,498,,7/24/2015 20:07,2015,7,Friday,20,Part Three,CLARE AVE,42.27162486,-71.11915512,"(42.27162486, -71.11915512)"
I152061323,3502,Missing Person Located,MISSING PERSON - LOCATED,E18,498,,7/24/2015 20:07,2015,7,Friday,20,Part Three,CLARE AVE,42.27162486,-71.11915512,"(42.27162486, -71.11915512)"
I152061322,3115,Investigate Person,INVESTIGATE PERSON,C11,355,,7/23/2015 20:30,2015,7,Thursday,20,Part Three,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)"
I152061319,617,Larceny,LARCENY THEFT FROM BUILDING,E5,560,,7/24/2015 20:00,2015,7,Friday,20,Part One,WASHINGTON ST,42.28625875,-71.12833143,"(42.28625875, -71.12833143)"
I152061318,613,Larceny,LARCENY SHOPLIFTING,B2,587,,7/24/2015 18:34,2015,7,Friday,18,Part One,TREMONT ST,42.3323905,-71.09968329,"(42.33239050, -71.09968329)"
I152061317,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,125,,7/24/2015 19:29,2015,7,Friday,19,Part Three,STUART ST,42.35064439,-71.06811584,"(42.35064439, -71.06811584)"
I152061316,301,Robbery,ROBBERY - STREET,E18,492,,7/24/2015 19:50,2015,7,Friday,19,Part One,TACOMA ST,42.26788295,-71.11426287,"(42.26788295, -71.11426287)"
I152061316,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E18,492,,7/24/2015 19:50,2015,7,Friday,19,Part Two,TACOMA ST,42.26788295,-71.11426287,"(42.26788295, -71.11426287)"
I152061315,3201,Property Lost,PROPERTY - LOST,E13,573,,7/24/2015 20:34,2015,7,Friday,20,Part Three,WASHINGTON ST,42.30648935,-71.10747901,"(42.30648935, -71.10747901)"
I152061314,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B2,296,,7/24/2015 20:13,2015,7,Friday,20,Part Three,DUNREATH ST,42.32268117,-71.08223392,"(42.32268117, -71.08223392)"
I152061313,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,347,,7/24/2015 19:36,2015,7,Friday,19,Part Three,EAST ST,42.30758168,-71.05883879,"(42.30758168, -71.05883879)"
I152061312,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,359,,7/11/2015 4:20,2015,7,Saturday,4,Part Three,PARK ST,42.29703526,-71.06633929,"(42.29703526, -71.06633929)"
I152061310,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,B3,430,,7/24/2015 19:46,2015,7,Friday,19,Part Two,BLUE HILL AVE,42.28689263,-71.09047753,"(42.28689263, -71.09047753)"
I152061310,3410,Towed,TOWED MOTOR VEHICLE,B3,430,,7/24/2015 19:46,2015,7,Friday,19,Part Three,BLUE HILL AVE,42.28689263,-71.09047753,"(42.28689263, -71.09047753)"
I152061309,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",D4,597,,7/24/2015 20:04,2015,7,Friday,20,Part Two,TREMONT ST,42.33871587,-71.08152167,"(42.33871587, -71.08152167)"
I152061308,423,Aggravated Assault,ASSAULT - AGGRAVATED,C6,186,,7/24/2015 20:07,2015,7,Friday,20,Part One,ALLSTATE RD,42.32809966,-71.06321676,"(42.32809966, -71.06321676)"
I152061308,1402,Vandalism,VANDALISM,C6,186,,7/24/2015 20:07,2015,7,Friday,20,Part Two,ALLSTATE RD,42.32809966,-71.06321676,"(42.32809966, -71.06321676)"
I152061306,3115,Investigate Person,INVESTIGATE PERSON,C6,225,,7/23/2015 22:00,2015,7,Thursday,22,Part Three,E FOURTH ST,42.33468193,-71.04046672,"(42.33468193, -71.04046672)"
I152061305,423,Aggravated Assault,ASSAULT - AGGRAVATED,C6,186,,7/24/2015 19:48,2015,7,Friday,19,Part One,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553801, -71.06579592)"
I152061304,2647,Other,THREATS TO DO BODILY HARM,C11,336,,7/24/2015 19:43,2015,7,Friday,19,Part Two,HAMILTON ST,42.30876798,-71.0704672,"(42.30876798, -71.07046720)"
I152061303,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,379,,7/24/2015 19:43,2015,7,Friday,19,Part Two,GALLIVAN BLVD,42.283363,-71.05037781,"(42.28336300, -71.05037781)"
I152061302,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,351,,7/24/2015 19:11,2015,7,Friday,19,Part Two,DORCHESTER AVE,42.29977582,-71.06029763,"(42.29977582, -71.06029763)"
I152061301,613,Larceny,LARCENY SHOPLIFTING,B3,463,,7/24/2015 19:28,2015,7,Friday,19,Part One,CALDER ST,42.29710452,-71.08807731,"(42.29710452, -71.08807731)"
I152061301,3125,Warrant Arrests,WARRANT ARREST,B3,463,,7/24/2015 19:28,2015,7,Friday,19,Part Three,CALDER ST,42.29710452,-71.08807731,"(42.29710452, -71.08807731)"
I152061301,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B3,463,,7/24/2015 19:28,2015,7,Friday,19,Part Two,CALDER ST,42.29710452,-71.08807731,"(42.29710452, -71.08807731)"
I152061299,1402,Vandalism,VANDALISM,B2,904,,7/23/2015 10:00,2015,7,Thursday,10,Part Two,BETHUNE WAY,42.32937437,-71.0806462,"(42.32937437, -71.08064620)"
I152061298,613,Larceny,LARCENY SHOPLIFTING,D4,143,,7/23/2015 20:08,2015,7,Thursday,20,Part One,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I152061297,617,Larceny,LARCENY THEFT FROM BUILDING,E18,480,,7/23/2015 18:00,2015,7,Thursday,18,Part One,CUMMINS HWY,42.27022181,-71.09892736,"(42.27022181, -71.09892736)"
I152061296,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,487,,7/24/2015 17:16,2015,7,Friday,17,Part Three,WINBOROUGH ST,42.26548267,-71.10516125,"(42.26548267, -71.10516125)"
I152061295,3114,Investigate Property,INVESTIGATE PROPERTY,B3,448,,7/24/2015 19:03,2015,7,Friday,19,Part Three,MILLET ST,42.29368748,-71.07692422,"(42.29368748, -71.07692422)"
I152061293,1402,Vandalism,VANDALISM,B3,417,,7/24/2015 17:53,2015,7,Friday,17,Part Two,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
I152061292,2647,Other,THREATS TO DO BODILY HARM,B2,331,,7/24/2015 19:24,2015,7,Friday,19,Part Two,COLUMBIA RD,42.3116312,-71.06974316,"(42.31163120, -71.06974316)"
I152061290,619,Larceny,LARCENY ALL OTHERS,C6,226,,7/24/2015 16:30,2015,7,Friday,16,Part One,L ST,42.3352005,-71.03540812,"(42.33520050, -71.03540812)"
I152061288,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,367,,7/12/2015 10:00,2015,7,Sunday,10,Part Three,ELMDALE ST,42.29458592,-71.055933,"(42.29458592, -71.05593300)"
I152061287,1874,Drug Violation,DRUGS - OTHER,B3,465,,7/24/2015 18:58,2015,7,Friday,18,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
I152061286,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,A1,112,,7/24/2015 17:45,2015,7,Friday,17,Part Two,WASHINGTON ST,42.35358129,-71.06236665,"(42.35358129, -71.06236665)"
I152061285,301,Robbery,ROBBERY - STREET,D4,622,,7/24/2015 16:36,2015,7,Friday,16,Part One,COMMONWEALTH AVE,42.34938674,-71.1005695,"(42.34938674, -71.10056950)"
I152061284,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,E13,574,,7/24/2015 16:00,2015,7,Friday,16,Part Two,WASHINGTON ST,42.30971857,-71.10429432,"(42.30971857, -71.10429432)"
I152061281,3501,Missing Person Reported,MISSING PERSON,B2,911,,7/24/2015 18:35,2015,7,Friday,18,Part Three,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
I152061279,2629,Harassment,HARASSMENT,C11,255,,7/23/2015 22:00,2015,7,Thursday,22,Part Two,HANCOCK ST,42.30855033,-71.05874703,"(42.30855033, -71.05874703)"
I152061278,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B2,602,,7/24/2015 16:30,2015,7,Friday,16,Part Three,TREMONT ST,42.33308097,-71.10165376,"(42.33308097, -71.10165376)"
I152061277,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C6,915,,7/24/2015 17:37,2015,7,Friday,17,Part Two,PATTERSON WAY,42.3308284,-71.05192376,"(42.33082840, -71.05192376)"
I152061276,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,326,,7/24/2015 16:26,2015,7,Friday,16,Part One,LAWRENCE AVE,42.31161123,-71.076256,"(42.31161123, -71.07625600)"
I152061275,616,Larceny,LARCENY THEFT OF BICYCLE,B2,606,,7/24/2015 2:00,2015,7,Friday,2,Part One,HUNTINGTON AVE,42.33296171,-71.1104193,"(42.33296171, -71.11041930)"
I152061274,2647,Other,THREATS TO DO BODILY HARM,B3,456,,7/24/2015 17:38,2015,7,Friday,17,Part Two,GREENWOOD ST,42.30262129,-71.07918399,"(42.30262129, -71.07918399)"
I152061274,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,456,,7/24/2015 17:38,2015,7,Friday,17,Part One,GREENWOOD ST,42.30262129,-71.07918399,"(42.30262129, -71.07918399)"
I152061273,617,Larceny,LARCENY THEFT FROM BUILDING,C11,244,,7/24/2015 17:44,2015,7,Friday,17,Part One,DORCHESTER AVE,42.31691413,-71.05669971,"(42.31691413, -71.05669971)"
I152061272,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A7,12,,7/24/2015 16:30,2015,7,Friday,16,Part Two,SARATOGA ST,42.38574368,-71.01186957,"(42.38574368, -71.01186957)"
I152061271,423,Aggravated Assault,ASSAULT - AGGRAVATED,E13,303,,7/24/2015 17:32,2015,7,Friday,17,Part One,COLUMBUS AVE,42.31614182,-71.09833064,"(42.31614182, -71.09833064)"
I152061270,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,116,,7/24/2015 17:15,2015,7,Friday,17,Part Three,ESSEX ST,42.35232087,-71.05801215,"(42.35232087, -71.05801215)"
I152061267,801,Simple Assault,ASSAULT - SIMPLE,E18,521,,7/24/2015 16:44,2015,7,Friday,16,Part Two,RIVER ST,42.25592648,-71.12317207,"(42.25592648, -71.12317207)"
I152061267,1402,Vandalism,VANDALISM,E18,521,,7/24/2015 16:44,2015,7,Friday,16,Part Two,RIVER ST,42.25592648,-71.12317207,"(42.25592648, -71.12317207)"
I152061265,3410,Towed,TOWED MOTOR VEHICLE,E13,639,,7/24/2015 6:30,2015,7,Friday,6,Part Three,PARLEY AVE,42.31406866,-71.11074981,"(42.31406866, -71.11074981)"
I152061264,3115,Investigate Person,INVESTIGATE PERSON,B3,466,,7/24/2015 15:41,2015,7,Friday,15,Part Three,GOODALE RD,42.2836283,-71.09349553,"(42.28362830, -71.09349553)"
I152061263,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,186,,7/24/2015 17:16,2015,7,Friday,17,Part Three,ALLSTATE RD,42.32696647,-71.06198607,"(42.32696647, -71.06198607)"
I152061262,1845,Drug Violation,DRUGS - POSS CLASS D,A1,94,,7/24/2015 14:00,2015,7,Friday,14,Part Two,CLINTON ST,42.360705,-71.055868,"(42.36070500, -71.05586800)"
I152061260,2905,Violations,VAL - OPERATING WITHOUT LICENSE,E18,503,,7/24/2015 16:26,2015,7,Friday,16,Part Two,AMERICAN LEGION HWY,42.28314714,-71.11374152,"(42.28314714, -71.11374152)"
I152061260,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,E18,503,,7/24/2015 16:26,2015,7,Friday,16,Part Three,AMERICAN LEGION HWY,42.28314714,-71.11374152,"(42.28314714, -71.11374152)"
I152061259,619,Larceny,LARCENY ALL OTHERS,D14,783,,7/24/2015 11:30,2015,7,Friday,11,Part One,WARREN ST,42.34894483,-71.14087199,"(42.34894483, -71.14087199)"
I152061257,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,37,,7/24/2015 16:16,2015,7,Friday,16,Part One,MAIN ST,42.38415612,-71.07257288,"(42.38415612, -71.07257288)"
I152061256,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3,444,,7/24/2015 17:07,2015,7,Friday,17,Part Three,AMERICAN LEGION HWY,42.29817919,-71.08692159,"(42.29817919, -71.08692159)"
I152061255,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E18,501,,7/24/2015 16:53,2015,7,Friday,16,Part One,DESTEFANO RD,42.2836753,-71.11820356,"(42.28367530, -71.11820356)"
I152061254,1001,Counterfeiting,FORGERY / COUNTERFEITING,D4,166,,7/24/2015 15:45,2015,7,Friday,15,Part Two,UNION PARK ST,42.34174227,-71.07011004,"(42.34174227, -71.07011004)"
I152061253,3114,Investigate Property,INVESTIGATE PROPERTY,D4, ,,7/24/2015 17:07,2015,7,Friday,17,Part Three,FENWAY,,,"(0.00000000, 0.00000000)"
I152061252,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,488,,7/23/2015 18:00,2015,7,Thursday,18,Part Three,RIVER ST,42.26324519,-71.107033,"(42.26324519, -71.10703300)"
I152061251,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A7,28,,7/24/2015 17:16,2015,7,Friday,17,Part Two,PARIS ST,42.37248334,-71.03752375,"(42.37248334, -71.03752375)"
I152061250,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B2,911,,7/24/2015 16:26,2015,7,Friday,16,Part Two,PRENTISS ST,42.33414659,-71.09470188,"(42.33414659, -71.09470188)"
I152061249,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,773,,7/24/2015 12:00,2015,7,Friday,12,Part One,FOSTER ST,42.340474,-71.1595293,"(42.34047400, -71.15952930)"
I152061248,613,Larceny,LARCENY SHOPLIFTING,D4,134,,7/24/2015 14:12,2015,7,Friday,14,Part One,BOYLSTON ST,42.35095909,-71.0741278,"(42.35095909, -71.07412780)"
I152061247,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,C6,178,,7/24/2015 17:11,2015,7,Friday,17,Part Three,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I152061245,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",E13,510,,7/24/2015 16:08,2015,7,Friday,16,Part Three,FOREST HILLS ST,42.30135725,-71.10633074,"(42.30135725, -71.10633074)"
I152061244,619,Larceny,LARCENY ALL OTHERS,D4,905,,7/23/2015 15:30,2015,7,Thursday,15,Part One,E BROOKLINE ST,42.33926764,-71.07208833,"(42.33926764, -71.07208833)"
I152061243,1846,Drug Violation,DRUGS - POSS CLASS E,C6,177,,7/24/2015 15:45,2015,7,Friday,15,Part Two,MASSACHUSETTS AVE,42.32980081,-71.06939695,"(42.32980081, -71.06939695)"
I152061239,3207,Property Found,PROPERTY - FOUND,E13,640,,7/24/2015 16:58,2015,7,Friday,16,Part Three,CHESTNUT AVE,42.31218026,-71.11058795,"(42.31218026, -71.11058795)"
I152061236,3501,Missing Person Reported,MISSING PERSON,E18,545,,7/24/2015 15:45,2015,7,Friday,15,Part Three,GORDON AVE,42.25992567,-71.1309563,"(42.25992567, -71.13095630)"
I152061236,3502,Missing Person Located,MISSING PERSON - LOCATED,E18,545,,7/24/2015 15:45,2015,7,Friday,15,Part Three,GORDON AVE,42.25992567,-71.1309563,"(42.25992567, -71.13095630)"
I152061235,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,409,,7/24/2015 16:27,2015,7,Friday,16,Part One,GROVELAND ST,42.2734543,-71.0775008,"(42.27345430, -71.07750080)"
I152061234,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,366,,7/24/2015 15:42,2015,7,Friday,15,Part Two,LONSDALE ST,42.29037676,-71.06139736,"(42.29037676, -71.06139736)"
I152061234,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,366,,7/24/2015 15:42,2015,7,Friday,15,Part Two,LONSDALE ST,42.29037676,-71.06139736,"(42.29037676, -71.06139736)"
I152061234,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,C11,366,,7/24/2015 15:42,2015,7,Friday,15,Part Two,LONSDALE ST,42.29037676,-71.06139736,"(42.29037676, -71.06139736)"
I152061234,2914,Violations,VAL - OPERATING W/O AUTHORIZATION LAWFUL,C11,366,,7/24/2015 15:42,2015,7,Friday,15,Part Two,LONSDALE ST,42.29037676,-71.06139736,"(42.29037676, -71.06139736)"
I152061233,613,Larceny,LARCENY SHOPLIFTING,E5,694,,7/24/2015 15:44,2015,7,Friday,15,Part One,VFW PKWY,42.29413187,-71.16072816,"(42.29413187, -71.16072816)"
I152061232,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D14,806,,7/24/2015 11:20,2015,7,Friday,11,Part Three,WESTERN AVE,42.36223947,-71.14174147,"(42.36223947, -71.14174147)"
I152061231,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,D4, ,,7/24/2015 14:45,2015,7,Friday,14,Part Three,,,,"(0.00000000, 0.00000000)"
I152061230,423,Aggravated Assault,ASSAULT - AGGRAVATED,E18,536,,7/24/2015 15:00,2015,7,Friday,15,Part One,DODGE RD,42.25199081,-71.14506066,"(42.25199081, -71.14506066)"
I152061228,3110,Police Service Incidents,SERVICE TO OTHER PD OUTSIDE OF MA.,A1,73,,7/24/2015 16:09,2015,7,Friday,16,Part Three,PEMBERTON SQ,42.35875858,-71.06114052,"(42.35875858, -71.06114052)"
I152061224,2647,Other,THREATS TO DO BODILY HARM,B3,444,,7/24/2015 15:20,2015,7,Friday,15,Part Two,ESMOND ST,42.29861988,-71.08511004,"(42.29861988, -71.08511004)"
I152061223,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,B2,587,,7/24/2015 15:04,2015,7,Friday,15,Part Three,BURNEY ST,42.33149596,-71.09979111,"(42.33149596, -71.09979111)"
I152061220,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,A1,120,,7/13/2015 12:00,2015,7,Monday,12,Part Two,PARK PLZ,42.35162789,-71.0686641,"(42.35162789, -71.06866410)"
I152061219,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A1,111,,7/24/2015 15:30,2015,7,Friday,15,Part Two,BOYLSTON ST,42.35232905,-71.0641034,"(42.35232905, -71.06410340)"
I152061219,1846,Drug Violation,DRUGS - POSS CLASS E,A1,111,,7/24/2015 15:30,2015,7,Friday,15,Part Two,BOYLSTON ST,42.35232905,-71.0641034,"(42.35232905, -71.06410340)"
I152061219,1874,Drug Violation,DRUGS - OTHER,A1,111,,7/24/2015 15:30,2015,7,Friday,15,Part Two,BOYLSTON ST,42.35232905,-71.0641034,"(42.35232905, -71.06410340)"
I152061219,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,A1,111,,7/24/2015 15:30,2015,7,Friday,15,Part Two,BOYLSTON ST,42.35232905,-71.0641034,"(42.35232905, -71.06410340)"
I152061219,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,A1,111,,7/24/2015 15:30,2015,7,Friday,15,Part Two,BOYLSTON ST,42.35232905,-71.0641034,"(42.35232905, -71.06410340)"
I152061219,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,A1,111,,7/24/2015 15:30,2015,7,Friday,15,Part Two,BOYLSTON ST,42.35232905,-71.0641034,"(42.35232905, -71.06410340)"
I152061219,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,A1,111,,7/24/2015 15:30,2015,7,Friday,15,Part Two,BOYLSTON ST,42.35232905,-71.0641034,"(42.35232905, -71.06410340)"
I152061217,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,A15,49,,7/24/2015 14:45,2015,7,Friday,14,Part Three,ALFORD ST,42.38476292,-71.07385454,"(42.38476292, -71.07385454)"
I152061215,1845,Drug Violation,DRUGS - POSS CLASS D,C11,436,,7/24/2015 15:06,2015,7,Friday,15,Part Two,WASHINGTON ST,42.28908473,-71.07122181,"(42.28908473, -71.07122181)"
I152061215,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,C11,436,,7/24/2015 15:06,2015,7,Friday,15,Part Two,WASHINGTON ST,42.28908473,-71.07122181,"(42.28908473, -71.07122181)"
I152061214,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,C6,172,,7/24/2015 14:20,2015,7,Friday,14,Part Three,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)"
I152061212,3115,Investigate Person,INVESTIGATE PERSON,D14,807,,7/24/2015 14:08,2015,7,Friday,14,Part Three,SOLDIERS FIELD RD,42.36428664,-71.13675636,"(42.36428664, -71.13675636)"
I152061212,2003,Offenses Against Child / Family,CHILD ENDANGERMENT (NO ASSAULT),D14,807,,7/24/2015 14:08,2015,7,Friday,14,Part Two,SOLDIERS FIELD RD,42.36428664,-71.13675636,"(42.36428664, -71.13675636)"
I152061211,724,Auto Theft,AUTO THEFT,B3,441,,7/5/2015 5:00,2015,7,Sunday,5,Part One,KINGSDALE ST,42.29478707,-71.08206875,"(42.29478707, -71.08206875)"
I152061210,351,Robbery,ROBBERY - BANK,D14,771,,7/24/2015 13:20,2015,7,Friday,13,Part One,WASHINGTON ST,42.3491109,-71.15527344,"(42.34911090, -71.15527344)"
I152061210,2648,Bomb Hoax,BOMB THREAT,D14,771,,7/24/2015 13:20,2015,7,Friday,13,Part Two,WASHINGTON ST,42.3491109,-71.15527344,"(42.34911090, -71.15527344)"
I152061210,2660,Other,OTHER OFFENSE,D14,771,,7/24/2015 13:20,2015,7,Friday,13,Part Two,WASHINGTON ST,42.3491109,-71.15527344,"(42.34911090, -71.15527344)"
